timestamp,price,market_cap,total_volume
2025-02-09 14:04:01.308,239.45048077044316,3602559983.1589046,307034723.19334865
2025-02-09 15:04:14.998,241.48820113693466,3633553639.187919,308269961.6014825
2025-02-09 16:04:12.810,244.96666463010936,3689790430.7326746,312472521.3942836
2025-02-09 17:04:12.665,245.99164521553527,3705953666.108972,316085890.10125256
2025-02-09 18:08:42.477,243.28811443957383,3669078895.582084,306925497.8239238
2025-02-09 19:04:06.624,243.47145292428178,3666491727.012722,304161071.8455384
2025-02-09 20:03:28.709,240.6117327525685,3623203445.2368054,287370935.3585187
2025-02-09 21:01:46.531,242.38191798130094,3651579468.291936,304018654.14864373
2025-02-09 22:04:01.836,232.57281211409,3488474778.0397973,299413507.333633
2025-02-09 23:04:09.931,239.03202640041363,3603571276.651904,339948752.96691585
